ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
3479.5972356371403,0.554197509765625,0.7114151611328124,0.6103206527256729,93.18902309153617,98.90609462473931,0.4496011821523763,0.5798895606557313,16.136092973574044,132.15950127896994,9.306744470554191,12.003713905573635,0.3216784367002981
3480.0972189843515,0.553824462890625,0.7117862548828126,0.6106407126247293,93.19064303260728,98.9028431974022,0.4492922725137246,0.5801736421893028,16.163825973323775,132.246364434117,9.300350041034099,12.009594393318567,0.3218853801291138
3480.5972023315617,0.5537944946289063,0.7114874267578125,0.6106405621519183,93.1925636924203,98.89988485941248,0.44926574160968497,0.5799072536924254,16.267869370713996,132.3350182927204,9.299800851320478,12.004080151433204,0.32207089362435243
3481.097185678773,0.5537665405273438,0.7111815795898437,0.6106396919477104,93.19478890295339,98.89721581335378,0.44924127653431084,0.5796352376156513,16.099022005075536,132.47024843836616,9.299294424260236,11.998449418643983,0.3223600751362353
3481.597169025983,0.5533960571289063,0.7112588500976562,0.6109603621983293,93.19731868143454,98.8948437058486,0.44893570397280724,0.579722648160909,16.336414363957566,132.6784417671492,9.29296907223711,12.000258816930817,0.32282866449767655
3482.097152373194,0.5533716430664063,0.7109428100585937,0.6109599047368116,93.20014923034172,98.89276855407219,0.4489149815085289,0.5794484902280201,16.209260135487828,132.72338688551088,9.29254011722655,11.994583747720016,0.3229162896800355
3482.5971357204044,0.55334912109375,0.7106259765625,0.6109587372128326,93.2032805667978,98.89098656045014,0.44889623740694423,0.5791690591935218,16.234143733366686,132.81056180625006,9.292152114323745,11.988799525305902,0.32309790072808015
3483.0971190676155,0.552980712890625,0.7106452026367187,0.611279974909112,93.20671270787354,98.88950155675047,0.44859363930898205,0.5791644288198999,16.245598397988893,132.96739320526788,9.285888333695928,11.98870367657193,0.3234476324313175
3483.5971024148257,0.5529615478515625,0.7103208618164063,0.6112792207321318,93.21044567058777,98.88831355999207,0.44857851169685675,0.5788775813116526,16.20973251751398,132.97216429710025,9.285575192124934,11.982765933151208,0.32344502922453805
3484.097085762037,0.5529442138671875,0.709992431640625,0.6112777492409885,93.21447565721057,98.88742640183946,0.44856532367893154,0.5785875360533086,16.303987878935075,133.0265794453661,9.285302200153883,11.976761996303487,0.3235530515295888
3484.597069109247,0.5525775146484375,0.7097652587890625,0.611599501808091,93.21880268465789,98.88684009920867,0.44826543313341977,0.5783808809993684,16.116942955558688,133.04037418390516,9.27909446586179,11.972484236686928,0.32357428723037407
3485.097052456458,0.5525634765625,0.709431640625,0.6115984515199567,93.22342295509739,98.88655085426731,0.448255832765445,0.5780869114036443,16.276038911052098,133.00863668945811,9.278895738244712,11.966399066055436,0.32348989166692377
3485.5970358036684,0.5525512084960937,0.7090963134765625,0.611596680896117,93.22833648534314,98.88656249852673,0.44824813198205327,0.5777917131008589,16.093225957904757,133.02229367283735,9.278736332028503,11.960288461187778,0.32350673027058036
3486.0970191508795,0.5521863403320313,0.708668701171875,0.611918850436069,93.23354710685595,98.88687886344775,0.4479510794429542,0.5774208449651622,16.077582556356386,132.97712787288523,9.272587344469153,11.952611490778859,0.32338881961120103
3486.5970024980898,0.5521773071289062,0.708332275390625,0.6119175046410891,93.23904720695445,98.88749615104625,0.4479469344236107,0.5771251034140547,16.227113184729557,132.88138635022804,9.272501542568744,11.946489640670931,0.3231615268828434
3487.096985845301,0.5521700439453125,0.707996337890625,0.611915446366414,93.24482917290723,98.88841437798536,0.4479446972253945,0.5768299467980629,16.004785514290745,132.87729893151965,9.272455232565665,11.940379898719902,0.3231387734592637
3487.596969192511,0.5518073120117187,0.707416259765625,0.6122379809086866,93.25089683602478,98.8896335608783,0.44765075822364075,0.5763343180447668,16.153046110276637,132.9482242199319,9.266370695229364,11.930120383526672,0.3232741399677404
3488.096952539722,0.5518032836914063,0.7070829467773437,0.6122363396068611,93.257254027568,98.8911537162887,0.44765209157012,0.5760416897089174,16.10368259492413,132.94747980737137,9.266398295501483,11.924062976974591,0.32325896273590593
3488.5969358869324,0.5518009643554688,0.7067518920898438,0.6122339906598081,93.26388931995923,98.89297486073072,0.44765528900474005,0.5757511051335855,16.06494240436695,133.07628117401666,9.266464482398119,11.918047876265222,0.323532941739662
3489.0969192341436,0.55144091796875,0.7060657958984375,0.6125567765944074,93.27080272966354,98.8950970106694,0.44736493442532443,0.5751689030066499,16.205321873356894,133.29226212901122,9.260454142604216,11.905996292237651,0.32398797932442985
3489.596902581354,0.5514419555664063,0.7057406616210937,0.6125548488503636,93.27799427309692,98.89752018252075,0.4473718137904383,0.5748835607716589,16.11043826019599,133.32754670564677,9.260596545462073,11.900089707973338,0.3240535318764263
3490.096885928565,0.5514447631835937,0.70541943359375,0.6125522110438583,93.2854563372321,98.90024057795476,0.4473806119211278,0.5746016181989908,16.2412400854855,133.43498083563733,9.260778666767346,11.894253496719108,0.3242802322842195
3490.596869275775,0.5510881958007813,0.7046693725585937,0.612875149264194,93.2931851236905,98.90326202798738,0.44709450755178526,0.5739674103304175,16.13281572997849,133.6479522895788,9.254856306321955,11.881125393839644,0.32472615253282305
3491.0968526229863,0.5510943603515625,0.7043566284179688,0.6128729278262299,93.30118064874246,98.90658454888894,0.44710699460838904,0.5736928181817242,16.177722095990553,133.64226059621205,9.255114788393652,11.87544133636169,0.32470076926328834
3491.5968359701965,0.551102294921875,0.7040489501953126,0.6128699987430384,93.30944292861011,98.91020052748706,0.4471214027999849,0.5734225788162962,16.168273847115703,133.6781423720369,9.255413037959686,11.86984738149733,0.3247683519603387
3492.0968193174076,0.5507501831054687,0.703270263671875,0.6131929677831064,93.31796435007315,98.91410997995597,0.4468403583771272,0.5727654101998817,16.051080809613488,133.78872624936454,9.249595418406534,11.856243991137552,0.3249847492666718
3492.596802664618,0.5507615966796875,0.70297314453125,0.6131904599029239,93.32674111456066,98.91831673711926,0.4468585586438911,0.5725042259406378,16.27868675723486,133.74119978736408,9.249972163928545,11.850837476971202,0.3248666373266639
3493.096786011829,0.5507747802734375,0.7026819458007812,0.6131872316870359,93.33576560875696,98.92281700035852,0.44687868027130545,0.5722480963129833,15.99399669389188,133.75043353663403,9.250388681616023,11.845535593678754,0.32487541069162623
3493.596769359039,0.5504281616210938,0.7019019165039062,0.6135101415048732,93.34503784869337,98.92760697100782,0.4466035492643304,0.5715903889062313,16.048437273139935,133.70086052060665,9.244693469771638,11.831921050358988,0.32473441719835766
3494.0967527062503,0.5504449462890625,0.7016226196289063,0.6135073363049196,93.35455785035404,98.9326866650513,0.4466275611516741,0.5713444168701896,16.105958847873243,133.6054268201479,9.245190515839655,11.826829429212925,0.3245101101290318
3494.5967360534605,0.5504634399414062,0.7013496704101563,0.613503811373569,93.3643180002815,98.93805228372877,0.44665344209164964,0.5711038502770698,15.935674521213786,133.5635203566743,9.245726251297146,11.821849700735346,0.32440549067454494
3495.0967194006716,0.5501234130859375,0.7005869750976562,0.6138265368773206,93.37431068497139,98.94370384293038,0.44638512091313465,0.5704609535537795,16.143629030603545,133.5412671191641,9.240172002901884,11.808541738563234,0.32432614122949854
3495.596702747882,0.5501456298828125,0.7003265380859375,0.6138234204585009,93.38453210556983,98.94964135849952,0.4464149857846258,0.5702310466461906,16.042527207271426,133.3954916164099,9.240790205741755,11.803782665576145,0.32399024606420407
3496.096686095093,0.5501696166992187,0.7000726928710937,0.6138195994159963,93.39498227787371,98.95586103153582,0.4464467652470042,0.5700067464027108,16.032290065470736,133.52043768777372,9.241448040612987,11.799139650536114,0.32425868416083614
3496.596669442303,0.5498373413085937,0.699337646484375,0.6141420179310411,93.40565358823888,98.96235906309239,0.4461861931398778,0.5693871400409453,16.161614746238335,133.68025023884277,9.236054197995468,11.786313798847566,0.32458666277599074
3497.0966527895143,0.549864990234375,0.699096435546875,0.6141385969407488,93.41654223767227,98.96913165417618,0.44622189440959703,0.5691736022937622,16.104818957726888,133.69931555064977,9.23679321427866,11.781893567480878,0.3246193410606375
